flight_id,airline_name,origin_airport,year,month,day_of_month,time_in_air,time_on_flight,departure_delay,arrival_delay,arrival_delay_caused_by_carrier,arrival_delay_caused_by_others,arrival_delay_category_carrier,arrival_delay_category_weather,arrival_delay_category_nas,arrival_delay_category_security,arrival_delay_category_aircraft
6847246,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,69,88,40,53,40,13,32,0,13,0,8
6847247,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,228,250,9,9,0,0,0,0,0,0,0
6847248,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,169,190,10,25,10,15,0,0,15,0,10
6847352,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,103,127,9,11,0,0,0,0,0,0,0
6847382,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,126,146,7,3,0,0,0,0,0,0,0
6847736,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,255,274,11,15,11,4,5,0,4,0,6
6847825,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,111,137,13,25,13,12,0,0,12,0,13
6847864,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,139,168,36,44,0,44,0,36,8,0,0
6847865,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,116,139,32,26,26,0,3,0,0,0,23
6847998,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,217,236,12,8,0,0,0,0,0,0,0
6848047,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,34,55,8,13,0,0,0,0,0,0,0
6848048,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,300,327,20,32,8,24,0,0,24,0,8
6848087,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,44,63,8,1,0,0,0,0,0,0,0
6848127,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,63,81,35,41,35,6,1,0,6,0,34
6848278,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,51,70,85,90,85,5,0,0,5,0,85
6848509,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,96,122,35,47,35,12,35,0,12,0,0
6848510,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,134,150,40,45,40,5,35,0,5,0,5
6848631,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,76,104,31,35,31,4,0,0,4,0,31
6848632,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,54,74,25,19,19,0,19,0,0,0,0
6848799,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,215,236,39,50,39,11,5,0,11,0,34
6848945,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,117,139,19,13,0,0,0,0,0,0,0
6848946,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,193,207,30,27,27,0,12,0,0,0,15
6848992,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,144,157,28,15,15,0,6,0,0,0,9
6849033,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,101,123,21,24,21,3,6,0,3,0,15
6849213,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,47,67,26,43,26,17,5,0,17,0,21
6849255,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,123,148,26,19,7,12,0,12,0,0,7
6849283,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,54,72,9,16,9,7,5,0,7,0,4
6849470,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,132,152,11,3,0,0,0,0,0,0,0
6849751,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,42,64,11,10,0,0,0,0,0,0,0
6849786,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,127,149,13,7,0,0,0,0,0,0,0
6849827,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,222,249,28,27,27,0,9,0,0,0,18
6850131,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,295,324,12,11,0,0,0,0,0,0,0
6850200,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,53,68,33,36,33,3,1,0,3,0,32
6850283,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,98,114,39,33,33,0,0,0,0,0,33
6850284,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,46,60,26,16,16,0,12,0,0,0,4
6850438,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,101,114,12,1,0,0,0,0,0,0,0
6850439,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,123,137,17,4,0,0,0,0,0,0,0
6850544,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,134,145,41,26,26,0,2,0,0,0,24
6850545,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,111,142,12,14,0,0,0,0,0,0,0
6850546,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,50,69,14,18,14,4,14,0,4,0,0
6850605,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,57,69,9,3,0,0,0,0,0,0,0
6850649,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,56,77,64,66,64,2,64,0,2,0,0
6850668,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,38,51,6,-3,0,0,0,0,0,0,0
6850691,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,49,61,32,28,28,0,4,0,0,0,24
6850769,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,49,60,55,50,50,0,15,0,0,0,35
6850770,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,109,123,40,38,38,0,34,0,0,0,4
6850896,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,98,112,31,23,23,0,19,0,0,0,4
6850897,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,55,68,23,16,16,0,16,0,0,0,0
6850927,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,47,56,41,32,32,0,0,0,0,0,32
6850976,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,20,43,67,20,22,20,2,20,0,2,0,0
6851494,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,122,136,82,73,73,0,73,0,0,0,0
6851525,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,56,77,18,15,15,0,12,0,0,0,3
6851738,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,216,235,11,11,0,0,0,0,0,0,0
6851913,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,50,60,6,-4,0,0,0,0,0,0,0
6852005,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,60,72,81,78,78,0,0,0,0,0,78
6852162,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,,,149,0,0,0,0,0,0,0,0
6852266,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,72,86,64,60,60,0,0,0,0,0,60
6852402,Southwest Airlines Co.,Baltimore/Washington International Thurgood Marshall Airport,2021,2,21,112,129,7,11,0,0,0,0,0,0,0
